gene_id	gene_short_name	chr	gene_biotype	DFL	DFL_Del(CBS1)_l2fc	DFL_Del(CBS1)_padj	DFL_Del(CBS1-2)_l2fc	DFL_Del(CBS1-2)_padj	DFL_Del(CBS1-3)_l2fc	DFL_Del(CBS1-3)_padj	DFL_Del(CBS1-4)_l2fc	DFL_Del(CBS1-4)_padj	DFL_Del(CBS1-5)_l2fc	DFL_Del(CBS1-5)_padj	PFL	PFL_Del(CBS1)_l2fc	PFL_Del(CBS1)_padj	PFL_Del(CBS1-2)_l2fc	PFL_Del(CBS1-2)_padj	PFL_Del(CBS1-3)_l2fc	PFL_Del(CBS1-3)_padj	PFL_Del(CBS1-4)_l2fc	PFL_Del(CBS1-4)_padj	PFL_Del(CBS1-5)_l2fc	PFL_Del(CBS1-5)_padj
ENSMUSG00000027719	Adad1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027720	Il2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027718	Il21	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045031	Cetn4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051444	Bbs12	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037225	Fgf2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000050174	Nudt6	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027722	Spata5	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037211	Spry1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000058174	Gm5148	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044864	Ankrd50	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046743	Fat4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000060798	Intu	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000069041	Slc25a31	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025757	Hspa4l	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025758	Plk4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025759	Mfsd8	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037818	Abhd18	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074619	1700034I23Rik	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025762	Larp1b	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049940	Pgrmc2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025764	Jade1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000059834	Sclt1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025766	D3Ertd751e	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049100	Pcdh10	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090919	Pabpc4l	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037892	Pcdh18	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027737	Slc7a11	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Del(CBS1-2)_Del(CBS1-4)	NA	NA	0.703241586910832	9.51497995072524e-05	NA	NA	0.812827008344351	0.00836019300635036	NA	NA
ENSMUSG00000023087	Noct	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037174	Elf2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037161	Mgarp	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037152	Ndufc1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063273	Naa15	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027739	Rab33b	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037111	Setd7	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074604	Mgst2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000061143	Maml3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044167	Foxo1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027742	Cog6	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048332	Lhfp	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042997	Nhlrc3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049504	Proser1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027744	Stoml3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000037016	Frem2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000078742	Gm10985	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027746	Ufm1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027748	Trpc4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027750	Postn	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Del(CBS1-2)	NA	NA	-0.87492506880744	0.013390079208407	NA	NA	NA	NA	NA	NA
ENSMUSG00000027751	Supt20	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000094487	Gm21958	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027752	Exosc8	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036632	Alg5	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027796	Smad9	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036615	Rfxap	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056306	Sertm1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027793	Ccna1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036580	Spg20	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048655	Ccdc169	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027794	Sohlh2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027797	Dclk1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000094962	Gm21954	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027799	Nbea	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056947	Mab21l1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027800	Tm4sf1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027801	Tm4sf4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027803	Wwtr1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036513	Commd2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074591	Ankub1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036503	Rnf13	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027805	Pfn2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027806	Tsc22d2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027808	Serp1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027810	Eif2a	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000075700	Selenot	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000070471	Erich6	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036432	Siah2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101860	Mindy4b-ps	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043850	Clrn1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056476	Med12l	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000050075	Gpr171	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036381	P2ry14	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051431	Gpr87	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036362	P2ry13	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036353	P2ry12	chr3	protein_coding	Del(CBS1-2)	NA	NA	-1.54846541154465	0.0203487182395778	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036334	Igsf10	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090527	Aadacl2fm2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000095522	Aadacl2fm3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036951	Aadacl2fm1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000091376	Aadacl2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027761	Aadac	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027762	Sucnr1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027763	Mbnl1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027765	P2ry1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036894	Rap2b	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053706	B430305J03Rik	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036885	Arhgef26	chr3	protein_coding	Del(CBS1-2)	NA	NA	-0.594709383023567	0.0203484714726844	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027770	Dhx36	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043441	Gpr149	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027820	Mme	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103476	Strit1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036834	Plch1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048581	E130311K13Rik	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027822	Slc33a1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027823	Gmps	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027824	Vmn2r1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043897	Vmn2r2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000091572	Vmn2r3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092049	Vmn2r4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068999	Vmn2r5	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090581	Vmn2r6	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062200	Vmn2r7	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027827	Kcnab1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027828	Ssr3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034640	Tiparp	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000074579	Lekr1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027829	Ccnl1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027831	Veph1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027832	Ptx3	chr3	protein_coding	Del(CBS1-2)_Del(CBS1-4)	NA	NA	-0.914547503459628	2.58530099650918e-06	NA	NA	-0.977302122130194	0.000357905980871411	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027833	Shox2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034544	Rsrc1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090408	Gm17402	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048416	Mlf1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027774	Gfm1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047557	Lxn	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049404	Rarres1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027775	Mfsd1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051777	Iqcj	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027777	Schip1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027776	Il12a	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046999	1110032F04Rik	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027778	Ift80	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034349	Smc4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034317	Trim59	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027782	Kpna4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098207	Arl14	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027784	Ppm1l	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043300	B3galnt1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027787	Nmd3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043461	Sptssb	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027788	Otol1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027790	Sis	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048304	Slitrk3	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027792	Bche	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034151	Zbbx	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034139	Serpini2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104301	Wdr49	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027835	Pdcd10	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000027834	Serpini1	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100962	Gm29133	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034109	Golim4	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034098	Fstl5	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062232	Rapgef2	chr3	protein_coding		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
